code,nom,latitude,longitude
77214,GRESSY,48.96500997292701,2.664403767243342
19244,SAINT-SULPICE-LES-BOIS,45.613289993978036,2.1415235499232
04017,AUZET,44.30540015626243,6.3111559244922955
78297,GUYANCOURT,48.773078389214554,2.076052077371826
24521,SARLIAC-SUR-L'ISLE,45.239863933078134,0.8663912360315481
57763,ZOMMANGE,48.8223763727565,6.800597122395486
89373,SALIGNY,48.21542647116831,3.352408627727077
59066,BERELLES,50.21367983252473,4.105417037273971
81261,SAINT-LIEUX-LES-LAVAUR,43.7554264288289,1.7475268024938941
25026,ARC-SOUS-MONTENOT,46.91518276454053,6.005992885465547
84080,MONTEUX,44.03352560025579,4.984747664499156
57666,TERVILLE,49.34654834220382,6.132201600825929
71050,BOURGVILAIN,46.36474740876403,4.6374564318493015
79179,MONCOUTANT,46.73616937147824,-0.578776799054005
73216,ROGNAIX,45.57058173742273,6.423144518935418
41002,ANGE,47.31651860228821,1.2397815746425351
36158,BADECON-LE-PIN,46.53203613900959,1.601903218617832
25151,CHEVIGNEY-LES-VERCEL,47.165137159189754,6.367682296492373
57543,PIERREVILLERS,49.22555490577162,6.095776554718506
38394,SAINT-HILAIRE-DU-ROSIER,45.09079032382211,5.250138528823313
81040,BROUSSE,43.72014192695512,2.061537306929211
82027,CAMPSAS,43.88730288910387,1.328801199738781
14164,CLINCHAMPS-SUR-ORNE,49.08279053108186,-0.403970928176527
50032,LA BARRE-DE-SEMILLY,49.10632714989571,-1.018182307787344
68303,SCHWOBEN,47.60752189563014,7.298843126641714
72026,BEAUFAY,48.142346619388164,0.342290713802651
05146,SAINT-JULIEN-EN-BEAUCHENE,44.62645706368989,5.7197997593811944
24040,BEYNAC-ET-CAZENAC,44.85727023561444,1.132220789548424
26064,CHABEUIL,44.90822558422679,5.007430341893555
25220,EPEUGNEY,47.127338165499935,6.019958836292127
72119,DOMFRONT-EN-CHAMPAGNE,48.10917227975534,0.045002697148191
57394,LENING,48.95817588734983,6.819292653438119
68118,HABSHEIM,47.726261392018635,7.433445712060429
27536,SAINT-ELOI-DE-FOURQUES,49.23567322006983,0.8027750224567891
64005,ABOS,43.35387421346788,-0.550692004111978
46048,CALVIAC,44.918011984057514,2.067364343209451
83103,LE REVEST-LES-EAUX,43.18249184235363,5.945653922043701
57229,FOULCREY,48.640240975711876,6.867761099134279
91386,MENNECY,48.558624218397924,2.437532360378652
32224,MAIGNAUT-TAUZIA,43.888506896034464,0.39976193328820003
74181,METZ-TESSY,45.93844512947285,6.10517585601553
70577,VOUHENANS,47.642436713444425,6.494035796764658
49280,SAINT-GEORGES-DU-BOIS,47.49453165859158,-0.221401367844502
45244,OUZOUER-SUR-LOIRE,47.78439369999514,2.477374582822857
15128,LA MONSELIE,45.321229005969954,2.551326169653556
02763,VASSENY,49.35562752520958,3.48910249174906
62055,AUDREHEM,50.771435657664156,1.984516065863465
32318,PIS,43.78665469736817,0.708992924431301
12135,LUNAC,44.240509826791616,2.100386145174402
22144,LA MEAUGON,48.504476861264735,-2.847294185080706
91619,TORFOU,48.53204942675463,2.234472045873927
89425,TURNY,48.06544718912622,3.734246778682704
08398,SAINTE-VAUBOURG,49.459715480672905,4.592370761116567
60373,MACHEMONT,49.509944190485704,2.875553004997816
59597,TILLOY-LEZ-CAMBRAI,50.20109488248733,3.214295369742647
29180,PLOUDIRY,48.45724734938059,-4.129225918392771
17346,SAINT-HIPPOLYTE,45.91987030971783,-0.9051179393328671
12087,CRUEJOULS,44.4439001451671,2.8635499307061822
25105,BYANS-SUR-DOUBS,47.11297734255206,5.847439038685986
02224,COURCELLES-SUR-VESLE,49.34802588497032,3.576840358686011
30082,CLARENSAC,43.83717410311402,4.224732217087718
60062,BERLANCOURT,49.67858710512278,3.083717738985143
51090,BROUSSY-LE-GRAND,48.78897973525081,3.870563103760641
59402,MILLAM,50.85592109576163,2.251207703285819
62317,ETAING,50.27202463257671,2.998159750356314
25390,MONTBENOIT,46.98351278557846,6.465394093568225
80543,METIGNY,49.93678029723305,1.9114333016631022
62769,SAINT-TRICAT,50.89266011544082,1.826640446575726
37204,ROUZIERS-DE-TOURAINE,47.531126367558585,0.647449146554335
31221,GOUAUX-DE-LARBOUST,42.78057227947359,0.47730628000323005
58013,ARTHEL,47.24399391833257,3.40639275394656
62689,RANSART,50.2055666043891,2.676707688593556
71466,SAINT-NIZIER-SUR-ARROUX,46.8143219502043,4.158214430890754
35047,BRUZ,48.026175531303444,-1.748174809153344
33058,BLAYE,45.127899763958425,-0.669707092290521
70435,RADDON-ET-CHAPENDU,47.855352167076234,6.453344217397226
39454,RECANOZ,46.807535858461314,5.506709298920896
27051,BEAUMONT-LE-ROGER,49.05921045315049,0.75483357442634
47084,DOUZAINS,44.636309752000756,0.551520734245953
02087,BIEUXY,49.447605058525355,3.269858908073643
71561,VAUBAN,46.26396962842457,4.222429710828106
30277,SAINT-LAURENT-DE-CARNOLS,44.22564859657198,4.5320479084853655
42314,LA TUILIERE,45.95867917479717,3.8127891957724973
60435,MORVILLERS,49.58438095133642,1.8721840434275552
01349,SAINT-ELOI,45.93224948610966,5.151870411782678
55142,DAINVILLE-BERTHELEVILLE,48.45076696727419,5.508587093489204
53206,SAINT-CHARLES-LA-FORET,47.91947631012169,-0.5689048572501271
40013,ARTHEZ-D'ARMAGNAC,43.89043010260788,-0.24723191366267203
40326,VIELLE-SAINT-GIRONS,43.93958373794422,-1.325523804648035
63071,CEYSSAT,45.76989342607442,2.924428398904494
65132,CASTERA-LANUSSE,43.17214311191034,0.29184636819576504
22314,SAINT-MAUDAN,48.11141256780317,-2.767696371258903
62096,BEAUMETZ-LES-CAMBRAI,50.1255965767374,2.9865962252066023
02230,COUVRELLES,49.333984100880954,3.484869540642594
02342,GERGNY,49.9326319224923,3.929723847135599
80596,NEUVILLETTE,50.20843392965803,2.314630341903632
86241,SAINT-REMY-SUR-CREUSE,46.934761064965926,0.680675303739518
27597,SAINT-PIERRE-DU-VAL,49.390892944024294,0.36648599291855405
32403,SAINT-PIERRE-D'AUBEZIES,43.649389656534595,0.162149090404827
77384,REAU,48.60739313658914,2.62398597049378
01308,POUGNY,46.14509146849421,5.951004792908815
47050,CASSIGNAS,44.300093962416625,0.781102690760576
17139,DOEUIL-SUR-LE-MIGNON,46.12386163224748,-0.549321763075421
2B113,FICAJA,42.42094076196664,9.378476393121211
50622,VAUDRIMESNIL,49.161066513479525,-1.418526761388875
80090,BERNY-EN-SANTERRE,49.86654751782333,2.850581263969323
58297,TROIS-VEVRES,46.9112215122015,3.42242349709033
40266,SAINT-JULIEN-EN-BORN,44.09109229008018,-1.248354435436289
52206,FRAMPAS,48.519528769339054,4.833279340295472
21045,BARBIREY-SUR-OUCHE,47.25203864032906,4.740253208774205
14519,PREAUX-BOCAGE,49.052632123104424,-0.509209645231347
57323,HETTANGE-GRANDE,49.4173312149387,6.152587486351098
80530,MERICOURT-L'ABBE,49.94506621503149,2.562980353070765
80607,OISSY,49.902696670596654,2.060258668342878
16229,MONTJEAN,46.07968055881092,0.109828994535813
59186,ECCLES,50.198841334767195,4.098133416050532
60065,BERTHECOURT,49.34518330832905,2.222910352842023
50458,SAINT-COME-DU-MONT,49.33178966059151,-1.260250054825745
16031,BARRO,46.005008319426715,0.23582564084595403
61420,SAINTE-MARIE-LA-ROBERT,48.626122975700426,-0.143899474106286
28159,LA FRAMBOISIERE,48.597334686044675,1.015885563169487
44145,ROUANS,47.176359241431825,-1.843135354993955
85108,L'HERBERGEMENT,46.91662079787221,-1.370335571481825
35056,LA CHAPELLE-AUX-FILTZMEENS,48.38173963882159,-1.818405006295529
67008,ALTORF,48.52472390669312,7.538982262585484
32424,SEGOS,43.62990751667839,-0.261024966204193
50136,COIGNY,49.32219218428348,-1.388168799739006
88186,FRENELLE-LA-PETITE,48.34976344312629,6.062460534906272
57338,HOTTVILLER,49.078266421597924,7.358080633448642
69048,CHASSAGNY,45.60528533088159,4.7309116368751845
41284,VILLENEUVE-FROUVILLE,47.78522580189668,1.317242129601067
25531,SANTOCHE,47.409232539326695,6.502874706102315
57120,BURLIONCOURT,48.8625578408118,6.579519561714221
28109,LES CORVEES-LES-YYS,48.36525750386365,1.1475431806708931
71294,MERCUREY,46.83431843302086,4.724132335047462
45265,ROZOY-LE-VIEIL,48.11834321607265,2.951419299167613
88390,ROBECOURT,48.137469252758756,5.709388706696829
54263,HOMECOURT,49.22247980497189,5.992705637671757
89098,CHENEY,47.913111591252026,3.961665762091862
52164,DAMREMONT,47.948755784702556,5.641050936132702
45227,NEVOY,47.73336985705782,2.592409369358994
27034,BACQUEVILLE,49.32192034581367,1.3665865765818461
72104,COURGAINS,48.29076412089155,0.27666331690003904
76201,CROISY-SUR-ANDELLE,49.45947534676636,1.4068172424363241
33050,BIEUJAC,44.5383649764002,-0.15439848327903302
40132,LABATUT,43.5522821805606,-0.9982342585885581
14649,SAINT-PIERRE-DU-BU,48.86460407383165,-0.204189427047187
61317,ORGERES,48.752506479008254,0.345680515600496
24360,SAGELAT,44.78480997406413,1.02305020724963
31237,HIS,43.064990842398544,0.9658150372587411
26221,OMBLEZE,44.86384312141797,5.230782071008743
11425,VILLEGAILHENC,43.27180256614163,2.346926678962848
47184,MONTAUT,44.60582458989897,0.682418964392803
57628,SARRALBE,48.99569646361517,7.011585366676118
61371,SAINT-BRICE-SOUS-RANES,48.678445082080906,-0.19335744416993803
10441,VOSNON,48.10859696710362,3.8353915259883573
43110,LAMOTHE,45.31494830526945,3.426934310187652
84026,CADENET,43.730405628151146,5.383543196664851
58290,THAIX,46.84932250956049,3.713310134980998
55148,DELOUZE-ROSIERES,48.565745167427664,5.5307670678521905
17091,CHARRON,46.293690377100525,-1.080920398557625
02674,SAINT-CLEMENT,49.775279957864754,4.072889011645594
73270,SAINT-PIERRE-D'ALBIGNY,45.576325939831484,6.159857136699739
08306,MONT-LAURENT,49.46373403009025,4.478347275085432
24199,GOUT-ROSSIGNOL,45.416336715923975,0.40556165007038003
18143,MENETOU-COUTURE,47.04199751144633,2.936497998085936
26163,LEONCEL,44.92414410024174,5.205448562734221
73285,SEEZ,45.6478054905228,6.835756247065808
27577,SAINTE-OPPORTUNE-LA-MARE,49.424848176749386,0.533630300173742
68343,UNGERSHEIM,47.8739838916313,7.305326687172478
38319,PONT-EN-ROYANS,45.060923660731646,5.345914721759743
53246,SAINT-PIERRE-DES-NIDS,48.39811891391376,-0.108578317473111
68089,FELLERING,47.9157234129491,6.95863361019126
70124,CHAMPTONNAY,47.37589967808027,5.661343666301933
10161,FRESNAY,48.30917654045771,4.75726662975767
57671,THIMONVILLE,48.94468962863672,6.393673536133766
71238,IGUERANDE,46.216527205569214,4.076996927620969
03315,VILLEFRANCHE-D'ALLIER,46.396311035727656,2.841268959255504
88441,SANS-VALLOIS,48.16176446371223,6.103017762495117
2A070,CASAGLIONE,42.06958240940224,8.759993054528898
31391,MONTSAUNES,43.110281481877536,0.932230467606132
54434,PRAYE,48.437631951990824,6.111477445214056
18051,LA CHAPELOTTE,47.334222631844426,2.5989427381984793
83128,SILLANS-LA-CASCADE,43.565882405592696,6.165152405753015
63287,LES PRADEAUX,45.51326975868022,3.291598847876169
28373,SENONCHES,48.55958917403499,1.019057570794675
12183,PLAISANCE,43.9298419069904,2.562663840441074
39363,MONTREVEL,46.426023525693786,5.494938002110234
55508,THONNE-LA-LONG,49.566198666227876,5.425625531097243
54429,PIERREVILLE,48.54857462681286,6.11074927639445
62501,LESPINOY,50.42761541916386,1.8644787186574812
19170,QUEYSSAC-LES-VIGNES,44.96449749994477,1.767881164890429
84060,LAGARDE-D'APT,43.98387297857171,5.481644170705205
38070,LE CHAMP-PRES-FROGES,45.281483230810665,5.938631473177086
22232,PLOURHAN,48.6312552227731,-2.882033677648198
41003,AREINES,47.79804897890103,1.102778912670269
22303,SAINT-JACUT-DU-MENE,48.27815823936166,-2.486232262731685
59615,VIEUX-BERQUIN,50.69325047153666,2.620689171245511
28380,SOURS,48.41349549306888,1.596452964836412
57564,RECHICOURT-LE-CHATEAU,48.67840774701254,6.842761807664392
37210,SAINT-BENOIT-LA-FORET,47.21289647107869,0.32199944138254005
69049,CHASSELAY,45.874955852461,4.7708529699037765
17341,SAINT-GERMAIN-DE-VIBRAC,45.42140331317041,-0.32782534719369805
33303,NERIGEAN,44.843131883006585,-0.28495549614464905
80356,FRESNOY-ANDAINVILLE,49.90860240094163,1.7917871180624032
73196,PALLUD,45.69329596006924,6.389980497190563
10135,ECLANCE,48.30746670852107,4.643231316456605
31145,CINTEGABELLE,43.306827534689425,1.5357210477714651
65006,ANCIZAN,42.89933456791794,0.283796847932601
27023,AULNAY-SUR-ITON,48.99394713989895,1.055098027909526
52375,PALAISEUL,47.766962804155945,5.417318919364493
26139,GENISSIEUX,45.08191479998994,5.090237462215319
46115,FRAYSSINHES,44.87261044174096,1.941325326827604
02536,NAMPTEUIL-SOUS-MURET,49.30514039686664,3.433980035157799
89119,COULANGES-SUR-YONNE,47.54147307602618,3.524517569497811
51639,LA VILLE-SOUS-ORBAIS,48.96526422547535,3.6770695141433682
72041,BOUER,48.07637946866404,0.6338047541022961
64392,MONCLA,43.581315072526856,-0.222857074215484
54268,HOUSSEVILLE,48.40773575664707,6.115743716405737
77190,FONTAINS,48.52176335697724,3.006870605578325
29003,AUDIERNE,48.02410775743036,-4.544487501647994
22173,PLANGUENOUAL,48.533254214267366,-2.567979563769435
51518,SAINT-THIERRY,49.29762153703478,3.975324061628155
38224,MAYRES-SAVEL,44.88644562421536,5.710966310536075
23232,SAINT-PIERRE-BELLEVUE,45.90749599566394,1.896281296186821
74240,SAINT-JEAN-DE-THOLOME,46.11071999594695,6.414946862290836
62600,NEDON,50.51782344451632,2.363070411054462
68245,OBERMORSCHWILLER,47.64147133679062,7.316417393187782
30131,GOUDARGUES,44.208988299055825,4.439369495748572
03149,LOUCHY-MONTFAND,46.30758296868358,3.244919283564493
12056,BARAQUEVILLE,44.281093895374774,2.449648623390307
17336,SAINT-GEORGES-DES-COTEAUX,45.770362462519884,-0.7011516040645931
11043,BOUILHONNAC,43.23234562297156,2.444108594167487
14158,CHICHEBOVILLE,49.10513430144924,-0.219931014457618
91495,PLESSIS-SAINT-BENOIST,48.44519941249592,2.003049952401073
08385,SAINT-LAURENT,49.75913896295888,4.776074325005419
65351,OUSTE,43.04648556514939,-0.014980146546270001
86205,RANTON,46.99891975227471,-0.032722498262072006
47026,BEAUZIAC,44.313637681580026,0.032553137751778004
57597,ROSSELANGE,49.26670901690067,6.061051806207826
51206,DAMPIERRE-LE-CHATEAU,49.0075580233383,4.802178899418326
77374,PONTCARRE,48.796292771001035,2.707443665030603
32133,FOURCES,43.995190546125585,0.22896910664459502
61392,SAINT-GERMAIN-D'AUNAY,48.9290248326626,0.38161435111283903
13048,JOUQUES,43.63341378274627,5.656757963282385
95658,VIGNY,49.08016555696095,1.9299232368245711
33316,PELLEGRUE,44.73822009756616,0.09525608665668801
11068,CAPENDU,43.18361022467123,2.55383504749661
95181,COURCELLES-SUR-VIOSNE,49.07302573796255,1.996301780216629
10095,LE CHENE,48.56285650369419,4.175895440051948
21699,VILLERS-LES-POTS,47.210228676533184,5.347343914454294
38317,LE PONT-DE-CLAIX,45.125912748662536,5.701935931881514
33114,CAVIGNAC,45.09640142702917,-0.38191035806148704
02098,BONNEIL,49.00824198171979,3.345947846802566
31563,VACQUIERS,43.79083809323968,1.483685734422558
57211,FEVES,49.189181406543504,6.106927355747418
84115,SAINT-PIERRE-DE-VASSOLS,44.09490730266976,5.144364017236078
12119,LAGUIOLE,44.694249305400696,2.867145799833378
57252,GOMELANGE,49.23850765989916,6.461402688127201
71545,TRAMAYES,46.30565280478149,4.603681101607985
88047,BEGNECOURT,48.20991807495091,6.164609651453482
62134,BIMONT,50.54097829204507,1.9096601114086411
81063,CASTELNAU-DE-LEVIS,43.94371693990958,2.071100415976419
62877,WARLINCOURT-LES-PAS,50.18418073037837,2.50628872794737
72227,PANON,48.33911729048071,0.300272585868716
16411,VILLEJESUS,45.90727306429495,0.032522713358776004
25102,BURNEVILLERS,47.33230073466319,7.020710007121399
86149,MARTAIZE,46.919951146782964,0.050110360393259
85243,BREM-SUR-MER,46.611856698859576,-1.810039179228855
04008,ANNOT,43.96200097038975,6.663958115655728
38300,PENOL,45.37325112147674,5.18172674952702
39190,DAMPIERRE,47.16505093046545,5.742289988020917
62650,PELVES,50.287212147727445,2.917979316038123
39558,VEVY,46.666446595478455,5.663501336836659
54324,LOREY,48.49736735441127,6.314796788745757
21661,VELARS-SUR-OUCHE,47.31863993435648,4.909839458712446
55536,VAUQUOIS,49.199378983043815,5.083255003479645
14595,SAINT-JEAN-DE-LIVET,49.09338467393376,0.242347762492913
78444,NEAUPHLETTE,48.93534763502307,1.5422711327604062
90099,VALDOIE,47.67123891916303,6.848608215836198
38429,SAINT-MICHEL-LES-PORTES,44.86504064515261,5.590148718625515
89416,THURY,47.588934089789156,3.300895499554129
42107,GUMIERES,45.527323867486245,3.977087380073773
34315,USCLAS-D'HERAULT,43.52180191071146,3.4673127326433733
23152,PIERREFITTE,46.152086747550996,2.232786294246017
06009,BAIROLS,43.98705102069001,7.119694730583489
51269,GIFFAUMONT-CHAMPAUBERT,48.55986537584983,4.7481522627726775
79270,SAINT-MAIXENT-L'ECOLE,46.412831902661715,-0.21023826515583002
39278,LARGILLAY-MARSONNAY,46.55601980277148,5.665584009393106
76240,EPREVILLE,49.705164413633675,0.367872929537488
79006,LES ALLEUDS,46.15945773711178,-0.013910113453018002
59466,PONT-A-MARCQ,50.52132248024737,3.115359647385539
36079,FRANCILLON,46.946445046067915,1.5577681276420061
87131,SAILLAT-SUR-VIENNE,45.870489944602646,0.8340668422631891
63024,AVEZE,45.597095198459996,2.606150547187717
74106,DRAILLANT,46.29572455548531,6.472998298497007
12030,BOUILLAC,44.573439045882424,2.17431868784721
59094,BOURBOURG,50.942400170238884,2.203554484357381
04183,SAINT-JULIEN-DU-VERDON,43.90976261157559,6.546059004506026
49261,LES ROSIERS-SUR-LOIRE,47.37411515198496,-0.22256281496343602
59465,POMMEREUIL,50.116969331906226,3.586937509166011
24512,SAINT-VINCENT-LE-PALUEL,44.88336677076529,1.275424673940692
67413,ROSTEIG,48.93192687667007,7.336082260753052
22119,LANVELLEC,48.60727697418181,-3.527950868208791
30257,SAINT-GERVASY,43.87452308107582,4.469609190435758
25216,ECURCEY,47.403111915658855,6.805027464896605
88009,ANOULD,48.1847716702534,6.94070062941801
15121,MAURINES,44.87005648903223,3.082089712640166
29010,BODILIS,48.515397883155764,-4.1206309601859274
47316,VARES,44.43255017565426,0.35607470131241603
15152,PIERREFORT,44.92884182311967,2.8381960169672613
67180,HAGUENAU,48.841704769519815,7.830104049684295
22307,SAINT-JULIEN,48.448099056151,-2.8168560465632373
46212,ORNIAC,44.54293060506448,1.677474476184441
32225,MALABAT,43.431964924037125,0.19281822283955902
57244,GARREBOURG,48.70835155639146,7.23712179882487
43046,CHADRAC,45.06101948060319,3.901053217482933
38062,LA BUISSIERE,45.4086712829047,5.985727714484334
57086,BELLES-FORETS,48.808124194285334,6.900145746727997
01454,VIRIGNIN,45.72673877620477,5.712823309357108
39409,PEINTRE,47.19800039706032,5.472971790750389
27050,BEAUMONTEL,49.095615172487854,0.7808147035760341
34013,ASPIRAN,43.56722330994009,3.448161193899035
50642,VINDEFONTAINE,49.341393013870245,-1.42827947486079
84133,LA TOUR-D'AIGUES,43.721483518722835,5.567346640630744
62145,BOIRY-NOTRE-DAME,50.27392964307715,2.94252395945675
78474,ORVILLIERS,48.85481040119983,1.6425210019461751
61111,COLOMBIERS,48.47575169671936,0.050968474964187
57412,LONGEVILLE-LES-METZ,49.11488671032597,6.146551281718035
56045,LE COURS,47.74950710477111,-2.508481061042133
95543,SAINT-CYR-EN-ARTHIES,49.059130605008015,1.741957904736447
40320,UCHACQ-ET-PARENTIS,43.94585100703183,-0.548232922366367
71423,SAINT-GERVAIS-EN-VALLIERE,46.94527325602926,4.962409021540538
14605,SAINT-LAURENT-SUR-MER,49.357704994604504,-0.8760121167289541
05181,VILLAR-D'ARENE,44.99972176500799,6.36428454593649
18288,VORLY,46.9399216057018,2.473149132298256
72295,SAINT-LONGIS,48.35340548578027,0.33699332774365603
71251,LAIZY,46.910848448725325,4.183288083670337
76365,HOUDETOT,49.81694004074504,0.8062450529369971
40075,CASTETS,43.874039659999696,-1.14528108058334
15221,SANSAC-DE-MARMIESSE,44.89022139853989,2.34319236957866
32289,MONTPEZAT,43.388899855384196,0.977281314351605
26024,BARCELONNE,44.866947541746356,5.054946356985835
17411,SAINT-TROJAN-LES-BAINS,45.83191894985611,-1.227130070457025
33532,TIZAC-DE-LAPOUYADE,45.07017725367476,-0.314253428252599
42326,VERANNE,45.372214252293595,4.634844989281335
11339,SAINT-DENIS,43.35630405168585,2.217827884154623
18287,VINON,47.28248135447086,2.832121653043397
66068,ESCARO,42.5345574094722,2.318982975588929
78346,LONGNES,48.9228573813519,1.579471288816797
88229,HARCHECHAMP,48.4051693044118,5.80121835307084
31517,SAINT-SULPICE-SUR-LEZE,43.32455294342711,1.341273723264402
12002,AGUESSAC,44.16139016094766,3.068989578050621
01156,FARAMANS,45.91049420911316,5.124925855903698
09161,LERAN,42.9847156990526,1.9184220041106972
25233,FALLERANS,47.13852321434642,6.292672450408351
51351,MARIGNY,48.66204366286705,3.847313153051518
